content,sentiment,date
le stanno studiando tutte per mettere all angolo chi non vuol far da cavia        questo governo dispotico e scellerato vorrebbe introdurre il green pass sul modello di quello francese che prevede il divieto di accesso ai non vax anche nei bar  ristoratori e centri commerciali ,-1,07-18-2021
volete spingere gli indecisi a vaccinarsi  introducete  il green pass ed eliminate la quarantena obbligatoria per i vaccinati che vengono in contatto con un positivo ,1,07-18-2021
complimenti a chi pensa che il  greenpass e i vaccini siano la soluzione a tutto  ci ritroveremo ugualmente limitati  vaccinati e non  fino al raggiungimento del loro vero obiettivo,-1,07-18-2021
green pass subito ma alla francese  da notare che chi non lo vuole sono sempre i soliti destroidi che urlavano chiudi chiudi aprire aprire  il covid è morto ed eccoci qua ancora alle prese con i vaccinofobi   ,1,07-18-2021
se non potrò accedere ai servizi perché non ho il  greenpass smetterò di pagare le tasse  no servizi no tasse  belli miei  ,-1,07-18-2021
invece io conosco solo gente molto molto arrabbiata sul green pass   direi inferocita  ,-1,07-18-2021
un altro cretino che ha perso la sua occasione per tacere  vuoi il green pass per entrare allo stadio  bene  non veniamo più   nogreenpass  novaccinepassports  ,-1,07-18-2021
 le faccio solo una domanda come farebbe a mandare sua figlia in vacanza  a scuola sapendo che potrebbe infettarsi  il green pass la difenderebbe ,1,07-18-2021
il  greenpass è l obbligo al  vaccino   senza sei emarginato   ma nessuno vede le analogie col passato nazista    ,-1,07-18-2021
cosa si aspetta in  italia a intervenire  vaccino obbligatorio   greenpass per fare tutto  a differenza di un anno fa abbiamo la soluzione  greenpassobbligatorio,1,07-18-2021
i novax bisogna ignorarli  bisognerebbe invece rendere obbligatorio il greenpass perché la salute è un diritto costituzionale  il diritto di stare bene e il dovere di non far ammalare gli altri   pfizer,1,07-18-2021
se non sarà lo stato a proteggermi  lo farò io  questa estate frequenterò solo persone che si sono vaccinate  in casa mia non si entra senza il green pass  i negazionisti e i no vax li ho già eliminati dalle frequentazioni abituali ,1,07-18-2021
grande prova di orgoglio del popolo francese  ha capito la posta in gioco  non c entra nulla la salute  anche perché pensare che sia un lasciapassare  ieri l autocertificazione oggi il  greenpass su smartphone  a sancire lo stato di salute di una persona è da totali mentecatti  ,-1,07-18-2021
il green pass  chi  cosa  quando  ,0,07-18-2021
ma se per salire sul treno ci vuole il  greenpass allora tutto il personale viaggiante dovrà averlo  e allo zingaro che sale con il rider somalo con la sua bicicletta non pagante  chi cazzo lo va a chiedere ,0,07-18-2021
sfogo pre letto  vorrei essere più leggero  vorrei fregarmene  ma non riesco proprio  sento fortemente di trovarmi in un periodo storico in cui bisogna fare qualcosa  finalmente  per la nostra inerte generazione   greenpass ,0,07-18-2021
sono a favore del vaccino  assolutamente sì  sono contrario al green pass in questo momento  assolutamente sì  sono favorevole al green pass da ottobre  assolutamente sì  questo perché io il vaccino ancora non l ho ricevuto perché non c era disponibilità ,1,07-20-2021
trovo tutta la storia del greenpass profondamente sbagliata   negare tutto a chi non è vaccinato è sbagliato  si crea un noi contro un loro  si discrimina  si pretende un controllo da tutti  tutti contro tutti  questo è un ricatto  e sortisce l effetto contrario ,-1,07-20-2021
green pass è opportunità di apertura  non di chiusura  utile per grandi eventi e luoghi affollati  e anche  per chi lo possiede  nell eventualità di un cambio colore della regione  non è strumento per chiudere ma per dare opportunità di ritorno alla normalità   tgpost,1,07-20-2021
personalmente sono super favorevole al green pass per muoversi e fare qualsiasi cosa  solo  che siano chiari nel spiegare le cose e tengano conto che al momento siamo in molti in attesa della seconda dose  come se fosse colpa nostra      comprendo che una sola dose non copra del ,1,07-20-2021
io sono estremamente favorevole al green pass e lo devono mettere obbligatorio al   ,1,07-20-2021
 vorrei farti una domanda circa la diffusione del virus sars cov   i soggetti non vaccinati e positivi hanno una capacità di diffondere il virus maggiore rispetto a quelli vaccinati e positivi  te lo chiedo perchè è una delle giustificazioni più comuni al green pass,0,07-20-2021
il green pass vìola diversi principi costituzionali  dopodiché è anche inutile perché anche i vaccinati contagiano e si contagiano   smettetela ,-1,07-20-2021
 il  lockdown no perché non possiamo stare chiusi in casa   il  vaccino no perché non si sanno le componenti e chi lo fa è una cavia   il  greenpass no perché non ci possono ghettizzare  se avete la soluzione per fermare la diffusione del virus   fatevi avanti e vediamo le teorie,0,07-20-2021
per  forzaitalia il  greenpass è uno strumento importante e utile per aprire ciò che è ancora chiuso oggi e in caso di aumento di contagi e ricoveri  con conseguenti restrizioni a livello regionale  per mantenere aperte le attività  ,1,07-20-2021
contagiati e gravi dopo due dosi di vaccino  lo studio cinese che fa tremare  arriva dal guandong   le persone contagiate da questa mutazione hanno una carica virale di   volte superiore rispetto agli altri ceppi  in italia avrebbero il  greenpass ,0,07-20-2021
nanni sul green pass   riporterebbe la gente allo stadio con pochi rischi   il medico del bologna e responsabile dei medici di serie a   in serie a siamo a buon punto con le vaccinazioni   ,0,07-20-2021
non solo green pass  le regole per viaggiare in europa    appuntidiviaggio ,0,07-20-2021
i politici non vaccinati andrebbero allontanati dagli eventi elettorali   indipendentemente dall età mentale che dimostrano   greenpass   novax  greepass  vienegiùtutto  vaccinazioni,0,07-20-2021
per pochi voti non hanno il coraggio di dire a qualche novax che è giusto vaccinarsi e seguire la scienza  figuratevi se hanno il coraggio di combattere le mafie  schierarsi contro i potenti e dalla parte dei più deboli  la peggiore destra di sempre   salvini  meloni  greenpass,0,07-20-2021
io ho fatto il vaccino da un botto di tempo ma non mi è mai arrivato il codice per fare il green pass  come mi devo comportare ,0,07-20-2021
voi potete paragonare il  greenpass alla fo  uta patente di guida  ma io non posso paragonare i  cartelli all ingresso dei negozi  col segregazionismo   ok ,0,07-20-2021
il green pass e gli italiani  cosa dicono sui social    grazie agli imbecilli dei covidnazisti siamo tornati indietro di quasi  anni  avete barattato la libertà per la falsa sicurezza  delusa dalla maggioranza degli italiani schifo ,0,07-20-2021
si criticava moltissimo il governo precedente  anche a ragione  per via delle tante  indiscrezioni  che uscivano prima dei dpcm dl per  tastare il polso  all opinione pubblica  ma non è che l attuale si muova in modo molto diverso  sul green pass ho letto tutto e di più ,0,07-20-2021
ok  ho carta d identità  passaporto  vaccino  green pass  tampone negativo recente  mascherina  autocertificazione  passenger locator form   foto tessera recenti delle mutande di mia suocera  ora potrò pur scendere dal kebabbaro sotto casa a festeggiare il ritorno della fornero ,0,07-20-2021
ricciardi deve aver già finito  ahimè  le vacanze dato che ha ricominciato a sparare bombette di terrorismo per giustificare il suo ruolo e la sua presenza  vaccinazioni  vaccinicovid  greenpassobbligatorio  greenpass,0,07-20-2021
ristoratori  state sereni  per ogni persona  novax che  boicotterà  il vostro locale  ne avrete due che invece vorranno venire da voi   saremo ben felici di mangiare in un locale sicuro     greenpass  greenpassobbligatorio  vaccinatevi,1,07-20-2021
il prof  ciccozzi  direttore dell unità di statistica epidemiologica del campus biomedico di roma  spiega perchè è contrario a  greenpass e obbligo vaccinale   anche i vaccinati sono veicolo del contagio    ,0,07-20-2021
il  vaccino non è la cura  ma la cura arriverà di sicuro  il vaccino però riduce e di molto le ospedalizzazioni e i morti ma sopratutto è l unico strumento che ci permette di convivere con il virus   vaccinatevi si al  greenpass obbligatorio,1,07-20-2021
sono felicissima che ci sono persone in toscana che la pensano così  negozio vietato ai vaccinati  il green pass al contrario  via ,-1,07-20-2021
 esclusiva    nanni  responsabile medici  seriea   con il  greenpass di nuovo allo stadio  no vax  non c è obbligo ma poi se crei un focolaio devi pagare  entro inizio campionato i gruppi squadra saranno vaccinati    serieatim,0,07-20-2021
    ultim ora  domani si riunirà la  cabinadiregia per decidere sul  greenpass  presenti anche  e     ,0,07-20-2021
green pass  dosi e zone gialle  cosa c è sul tavolo del governo  green pass  dosi minime per ottenerlo e zone gialle con la revisione dei parametri per    the post green pass  dosi e zone gialle  cosa c è sul tavolo del governo first appeared on…  ,0,07-20-2021
comunque sto passenger location form così come il green pass nella realtà viene chiesto solo a chi viaggia via aereo o nave e forse treno  se vi muovete in macchina potete andare da messina a helsinki passando per zurigo che non vi ferma nessuno neanche a pagare,0,07-20-2021
la libertà non si baratta con nessun  greenpass  chi sostiene il contrario dovrebbe tornare al tempo del  fascismo ,-1,07-20-2021
 bisogna garantire la ripartenza delle attivita   il green pass deve essere uno strumento per frenare i contagi e non un ostacolo alle imprese che hanno bisogno di lavorare   lo scrive in una nota il senatore dell udc  antonio de poli ,0,07-20-2021
per entrare in certi paesi non basta il  green pass   è necessario essere in possesso di un altro documento  il passenger locator form  plf   le cose da sapere sul modulo per viaggiare in diversi paesi europei  o per rientrare in italia dall estero ,0,07-20-2021
l inventore del mrna dice che i giovani adulti non dovrebbero vaccinarsi contro il covid  via   cronaca  covid  salute  vaccinoanticovid  vaccini  greenpass  greenpassobbligatorio  vaccinatevi,0,07-20-2021
è assurdo vedere come gente che paga regolarmente le tasse  con famiglia e un lavoro  venga trattato come un criminale e un appestato  solo perché non sicuro di effettuare il  vaccino  rischiando tra non molto di non poter bere nemmeno un caffè al bar a causa del  greenpass,-1,07-20-2021
vaccinarsi è l unico modo per mettere tutti al sicuro e uscire dal  covid   lega e fratelli d italia sono per il niente  niente  greenpass  niente restrizioni  niente  vaccini    l irresponsabilità di alcuni non può compromettere tutti gli sforzi fatti fin qui    ,1,07-20-2021
io ho fatto il vaccino ma sono contrario all obbligo  piuttosto trovo giusto l uso del green pass nei cinema  teatri  stadi  disco etc   sempre che non si imbrogli come al solito  ,1,07-20-2021
l hashstag corretto è  greenpass e non  greepass  capre ignoranti che non siete altro  manco un hashstag sapete scrivere bene e state qui a fare i professoroni  ma levatevi dal cazzo,0,07-20-2021
green pass solo dopo la seconda dose  ecco da quando e cosa cambia ,0,07-20-2021
questa sera a cena a ristorante  al chiuso   e  normale che col  greenpass  io mi sentirei molto più sicuro  e anche gli altri nello stesso ristorante e chi ci lavora    greenpassobbligatorio,1,07-20-2021
premesso che sono favorevole al green pass  due domande    sarà obbligatorio anche per chi lavora nell ambito di ristoranti  trasporti  ecc     per chi non si può vaccinare  tipo i bambini  ,1,07-20-2021
storia del mio green pass  a febbraio ho avuto il covid  il  giugno ho fatto il vaccino  una sola dose di pfizer  dicono  arriva la certificazione con la dicitura  una di due   sbagliato  dicono il nuovo green pass non è disponibile  dicono   fine della storia del mio green pass,0,07-20-2021
o fate il vaccino e ottenete il  greenpass  oppure è giusto che chi invece l ha fatto  correndo quei rischi che voi non volete correre  abbia dei privilegi rispetto a voi  il coraggio va premiato  no ,1,07-20-2021
favorevole al green pass  non sono vaccinato ma credo che a settembre lo sarò   ma sono favorevole al green pass  la maggioranza dei ricoverati e nelle terapie intensive purtroppo sono non vaccinati e si sta pensando a nuove restrizioni   non possiamo pi…  ,1,07-20-2021
